Shipment_ID,Order_ID,Customer_Name,Source_City,Destination_City,Shipment_Date,Delivery_Date,Transport_Mode,Weight_kg,Distance_km,Vendor,Cost,Selling_Price,Delivery_Status,Damage_Flag,Delivery_Time_Days,Return_Reason,Driver_Rating,Vehicle_Type,Fuel_Consumption_Litres
14445,14259,NULL,Mumbai,Kolkata,2022-02-02,2022-03-06,Sea,,100.0,DHL,0.0,1600.0,Unknown,0.0,3.0,NULL,0.0,Bike,10.0
14446,7786,,,Hyderabad,2021-04-24,2021-10-15,Road,-5.0,-20.0,DHL,1500.0,2000.0,Cancelled,,4.0,NaN,2.0,Unknown,15.0
14447,8791,John,Coimbatore,,2022-11-05,2022-06-21,Road,5.0,400.0,DHL,1500.0,1600.0,,1.0,7.0,,5.0,Container,
14448,14480,NULL,Pune,Unknown,2021-12-17,2022-06-29,Road,15.0,200.0,Gati,1000.0,300.0,Delayed,,9.0,Damaged,4.0,Mini Van,30.0
14449,8871,Aisha,Coimbatore,,2021-05-04,2023-05-17,Sea,30.0,100.0,FedEx,0.0,300.0,Cancelled,1.0,8.0,NULL,2.0,Mini Van,-10.0
14450,6806,Aisha,Delhi,Delhi,2021-06-30,2021-11-18,Air,-5.0,,Unknown,800.0,700.0,Delivered,,8.0,Damaged,,Mini Van,25.0
14451,6504,NaN,Mumbai,Coimbatore,2021-12-18,2023-02-09,,25.0,400.0,BlueDart,1500.0,1600.0,Delivered,1.0,1.0,Damaged,2.0,Container,25.0
14452,8308,NULL,Pune,Pune,2023-06-06,2021-07-30,Air,15.0,300.0,ABC Logistics,800.0,2000.0,,1.0,6.0,NULL,5.0,Bike,30.0
14453,12117,,Chennai,,2022-11-17,2021-09-13,Air,0.0,400.0,FedEx,,,In Transit,,6.0,Damaged,4.0,Container,
14454,10048,Vikram,Kolkata,Pune,2021-10-04,2021-03-16,Road,25.0,50.0,DHL,200.0,700.0,In Transit,1.0,5.0,NaN,5.0,Container,
14455,13263,John,Coimbatore,Mumbai,2021-05-08,2021-08-09,Air,30.0,300.0,DHL,,1200.0,In Transit,1.0,,Late,0.0,Bike,25.0
14456,6690,NaN,Pune,Mumbai,2021-04-18,2021-08-22,Road,10.0,300.0,Unknown,1500.0,2000.0,In Transit,1.0,1.0,NaN,4.0,Unknown,25.0
14457,14536,Ram,Bangalore,Coimbatore,2021-09-30,2022-10-01,Road,20.0,300.0,FedEx,1500.0,1200.0,Unknown,1.0,3.0,Wrong Item,2.0,Mini Van,10.0
14458,8303,Sita,Pune,Kolkata,2022-04-26,2021-06-06,,5.0,200.0,BlueDart,1500.0,700.0,,1.0,-1.0,Late,,,20.0
14459,8113,Vikram,Kolkata,,2021-09-12,2023-03-10,Rail,20.0,200.0,FedEx,1000.0,300.0,Cancelled,1.0,4.0,NULL,1.0,Container,10.0
14460,14074,NaN,Delhi,Unknown,2022-12-28,2021-02-27,Road,5.0,400.0,Gati,1000.0,2000.0,Delayed,1.0,10.0,Late,2.0,Container,30.0
14461,12850,John,Mumbai,Pune,2023-02-19,2021-11-28,Air,20.0,100.0,DHL,1500.0,,Delayed,1.0,7.0,NaN,1.0,Bike,30.0
14462,11416,NULL,Chennai,Pune,2022-10-25,2021-12-06,,10.0,-20.0,BlueDart,1500.0,2000.0,Unknown,,5.0,Wrong Item,4.0,Unknown,20.0
14463,6504,Aisha,Bangalore,Mumbai,2022-12-15,2022-12-04,Unknown,30.0,400.0,Unknown,200.0,700.0,In Transit,1.0,2.0,Late,4.0,,10.0
14464,13924,NULL,Pune,Hyderabad,2021-07-03,2022-12-29,Unknown,30.0,400.0,ABC Logistics,200.0,2000.0,Delivered,0.0,3.0,Damaged,3.0,Container,10.0
14465,14940,NaN,Unknown,Coimbatore,2022-06-21,2022-02-05,Unknown,0.0,-20.0,Unknown,800.0,2000.0,Returned,,1.0,NULL,4.0,Truck,10.0
14466,8924,John,Hyderabad,Pune,2022-05-17,2022-10-13,Air,-5.0,-20.0,DHL,0.0,700.0,In Transit,,6.0,Damaged,0.0,,15.0
14467,13615,NULL,Delhi,Mumbai,2021-03-28,2021-10-02,Rail,0.0,400.0,Unknown,800.0,0.0,In Transit,0.0,8.0,Damaged,4.0,Container,-10.0
14468,14783,NULL,Coimbatore,Mumbai,2022-09-03,2021-10-12,Sea,5.0,-20.0,FedEx,1000.0,1600.0,,1.0,4.0,NULL,3.0,,
14469,9485,Sita,Coimbatore,Chennai,2021-01-28,2022-02-20,Rail,15.0,,BlueDart,500.0,700.0,Unknown,0.0,2.0,NULL,1.0,Unknown,15.0
14470,13100,,Kolkata,Pune,2022-11-11,2021-05-20,,30.0,50.0,DHL,200.0,2000.0,Delivered,0.0,-1.0,,4.0,Truck,10.0
14471,13684,NaN,Delhi,Chennai,2021-06-27,2023-03-28,Rail,5.0,300.0,ABC Logistics,800.0,,Returned,0.0,4.0,Wrong Item,5.0,Truck,15.0
14472,5191,Sita,Bangalore,Unknown,2022-08-02,2023-01-31,Unknown,0.0,150.0,ABC Logistics,0.0,,Cancelled,,10.0,Damaged,4.0,,10.0
14473,13690,NaN,,Unknown,2021-11-24,2021-10-13,Rail,30.0,,,0.0,700.0,Cancelled,1.0,4.0,NaN,4.0,Mini Van,30.0
14474,9917,Ram,Chennai,Mumbai,2023-03-18,2021-03-15,,5.0,100.0,FedEx,200.0,2000.0,Returned,,5.0,Damaged,2.0,,10.0
14475,10831,Ram,Bangalore,Hyderabad,2021-05-05,2022-11-04,,10.0,100.0,Gati,200.0,1200.0,Returned,1.0,3.0,NULL,4.0,Bike,15.0
14476,14448,Sita,Chennai,Hyderabad,2022-07-15,2022-07-02,Unknown,30.0,300.0,FedEx,,1200.0,Unknown,0.0,9.0,NULL,0.0,Mini Van,20.0
14477,9322,Vikram,Mumbai,Chennai,2021-09-04,2022-07-06,Air,0.0,100.0,BlueDart,-100.0,300.0,Cancelled,,7.0,Late,4.0,Unknown,30.0
14478,11999,Vikram,Mumbai,Mumbai,2022-07-22,2021-11-03,Road,25.0,300.0,FedEx,500.0,0.0,In Transit,1.0,9.0,Damaged,5.0,Truck,25.0
14479,14008,NULL,Delhi,Chennai,2021-06-10,2022-11-22,Sea,5.0,100.0,BlueDart,200.0,700.0,Unknown,1.0,7.0,Damaged,3.0,Mini Van,20.0
14480,12282,NULL,Delhi,Coimbatore,2022-04-30,2022-05-10,Sea,10.0,400.0,,,700.0,In Transit,0.0,-1.0,NULL,3.0,Truck,20.0
14481,14665,Aisha,Coimbatore,Chennai,2023-03-26,2021-01-26,Unknown,20.0,50.0,,0.0,1200.0,,,10.0,NaN,3.0,Truck,
14482,14278,Ram,Hyderabad,Kolkata,2021-05-10,2021-09-07,Sea,20.0,,,500.0,1200.0,Delivered,,4.0,NaN,2.0,Truck,25.0
14483,6874,NaN,Kolkata,Pune,2021-07-24,2023-05-11,Rail,,,Gati,0.0,1200.0,Returned,,5.0,Damaged,4.0,Bike,30.0
14484,14062,Aisha,Hyderabad,Unknown,2022-12-15,2022-07-12,,10.0,100.0,,,,In Transit,,7.0,Wrong Item,1.0,Bike,
14485,9763,Ram,Bangalore,Bangalore,2021-05-29,2021-04-23,,,,FedEx,0.0,,In Transit,,6.0,,1.0,Container,-10.0
14486,13464,Sita,Coimbatore,Mumbai,2021-10-04,2021-05-09,Unknown,,100.0,ABC Logistics,,300.0,Delivered,,9.0,NULL,5.0,Unknown,-10.0
14487,14221,Vikram,Chennai,Hyderabad,2022-09-04,2021-05-14,,,-20.0,BlueDart,-100.0,300.0,Returned,,3.0,NULL,2.0,Bike,-10.0
14488,6051,NULL,,,2022-09-12,2022-03-18,Road,15.0,-20.0,Unknown,500.0,1600.0,Delivered,0.0,8.0,Damaged,,Unknown,25.0
14489,14765,Vikram,Pune,Pune,2022-05-08,2022-03-11,,30.0,-20.0,BlueDart,200.0,,Delivered,1.0,,NaN,2.0,Truck,30.0
14490,12538,Sita,Unknown,Bangalore,2021-04-11,2023-02-15,,30.0,150.0,ABC Logistics,200.0,700.0,Cancelled,0.0,10.0,,4.0,Unknown,30.0
14491,12411,Aisha,Mumbai,Kolkata,2022-09-03,2022-11-19,Rail,20.0,,Unknown,800.0,300.0,Delivered,1.0,,,,,
14492,11320,Aisha,Hyderabad,,2021-04-30,2021-07-13,Air,5.0,50.0,FedEx,200.0,2000.0,Unknown,1.0,4.0,NaN,1.0,Unknown,-10.0
14493,7105,John,Kolkata,Hyderabad,2023-06-17,2022-06-14,Sea,-5.0,,Gati,0.0,700.0,Unknown,1.0,9.0,NULL,2.0,Mini Van,30.0
14494,5307,NULL,,Kolkata,2022-10-27,2022-08-25,Rail,10.0,400.0,DHL,-100.0,1600.0,Unknown,,1.0,NULL,5.0,,20.0
14495,12737,NULL,,Hyderabad,2022-11-09,2022-12-16,Rail,-5.0,50.0,FedEx,200.0,1200.0,Returned,,5.0,NULL,0.0,Truck,30.0
14496,8359,NaN,Mumbai,Hyderabad,2022-02-02,2023-05-03,Rail,0.0,,,200.0,1600.0,In Transit,1.0,-1.0,Wrong Item,1.0,,
14497,8176,NULL,Unknown,Mumbai,2021-02-23,2021-09-25,Sea,5.0,50.0,Unknown,800.0,700.0,In Transit,1.0,4.0,Damaged,0.0,Mini Van,25.0
14498,6251,Ram,Delhi,,2022-04-05,2022-08-06,Unknown,,,FedEx,-100.0,1200.0,Cancelled,,5.0,Wrong Item,2.0,Container,20.0
14499,10366,Aisha,,Coimbatore,2021-04-15,2022-02-24,Rail,15.0,100.0,BlueDart,-100.0,1600.0,Returned,,6.0,NULL,4.0,Container,30.0
14500,6517,Sita,Bangalore,Chennai,2023-06-19,2021-12-22,Air,-5.0,200.0,BlueDart,500.0,1600.0,Unknown,1.0,1.0,,4.0,Unknown,15.0
14501,11226,Aisha,Bangalore,Chennai,2021-12-21,2021-06-02,Unknown,25.0,-20.0,Gati,800.0,700.0,In Transit,1.0,8.0,Damaged,0.0,Unknown,15.0
14502,10305,Vikram,Delhi,Pune,2021-02-22,2021-05-23,,15.0,100.0,,0.0,300.0,Delivered,0.0,-1.0,Damaged,,Bike,30.0
14503,14570,Ram,Chennai,Hyderabad,2023-04-20,2022-10-07,Air,0.0,300.0,Unknown,-100.0,2000.0,Unknown,,,NaN,4.0,,15.0
14504,10869,NULL,Coimbatore,Pune,2021-07-31,2022-01-31,Unknown,15.0,-20.0,Gati,0.0,1600.0,Unknown,,3.0,NULL,4.0,Bike,10.0
14505,13039,NaN,Delhi,,2023-05-03,2022-05-09,,,,Gati,200.0,2000.0,Delayed,1.0,7.0,NULL,1.0,Bike,-10.0
14506,9891,NaN,Unknown,Hyderabad,2022-03-24,2022-03-31,,,150.0,ABC Logistics,1500.0,,Unknown,0.0,7.0,NULL,1.0,,
14507,9992,NaN,Bangalore,Hyderabad,2022-11-27,2023-02-25,Rail,,50.0,Unknown,200.0,,Delayed,,9.0,NULL,2.0,,20.0
14508,6961,,,Bangalore,2022-07-11,2022-08-17,Rail,5.0,300.0,DHL,800.0,700.0,Unknown,0.0,,NULL,5.0,Mini Van,10.0
14509,7863,John,Bangalore,Unknown,2022-11-11,2021-06-13,Sea,25.0,400.0,DHL,,0.0,Unknown,0.0,,NULL,0.0,,20.0
14510,11603,Ram,Pune,Chennai,2022-10-24,2023-01-02,Road,5.0,-20.0,Unknown,,700.0,Unknown,,7.0,Damaged,3.0,,25.0
14511,9567,Vikram,Coimbatore,,2023-02-12,2021-04-10,Air,,300.0,,-100.0,0.0,Delayed,1.0,-1.0,Wrong Item,3.0,Unknown,15.0
14512,11513,NULL,Kolkata,Kolkata,2022-09-10,2021-11-24,Sea,0.0,-20.0,Gati,800.0,0.0,Delayed,0.0,8.0,,4.0,Bike,15.0
14513,9005,Vikram,Pune,Kolkata,2021-07-05,2023-02-28,Sea,,200.0,BlueDart,1000.0,0.0,Delivered,1.0,4.0,NULL,2.0,Container,
14514,14114,Vikram,Chennai,Coimbatore,2021-08-02,2021-08-08,Air,5.0,,DHL,0.0,300.0,In Transit,,10.0,,3.0,Truck,15.0
14515,5183,NULL,Mumbai,Delhi,2021-09-09,2023-02-22,Unknown,15.0,50.0,Unknown,,0.0,Cancelled,0.0,4.0,NaN,3.0,Container,30.0
14516,12755,Vikram,Pune,,2023-03-11,2023-05-16,Air,15.0,100.0,Unknown,1500.0,1200.0,Delivered,1.0,10.0,Damaged,3.0,,20.0
14517,8358,NaN,Chennai,Delhi,2022-07-26,2021-07-19,,,50.0,FedEx,800.0,2000.0,In Transit,0.0,8.0,,3.0,Truck,30.0
14518,11615,Sita,Chennai,Bangalore,2021-01-14,2021-02-15,Road,20.0,-20.0,ABC Logistics,,1600.0,Returned,0.0,4.0,Damaged,0.0,,15.0
14519,14590,John,Kolkata,Kolkata,2021-03-24,2023-01-25,Unknown,15.0,150.0,BlueDart,,1200.0,In Transit,0.0,4.0,Late,0.0,Unknown,-10.0
14520,11797,,Mumbai,,2023-04-17,2022-08-21,Rail,30.0,50.0,ABC Logistics,500.0,,In Transit,,10.0,Wrong Item,,Mini Van,25.0
14521,13728,Vikram,Hyderabad,Hyderabad,2021-01-07,2021-02-25,Road,30.0,300.0,FedEx,200.0,,In Transit,1.0,3.0,Late,3.0,,15.0
14522,12678,Vikram,Delhi,Unknown,2022-12-06,2022-09-06,Road,25.0,300.0,DHL,,2000.0,Delivered,0.0,-1.0,Damaged,,Truck,-10.0
14523,10698,Aisha,,Mumbai,2021-12-01,2022-04-15,Rail,30.0,100.0,ABC Logistics,-100.0,2000.0,In Transit,1.0,3.0,NaN,,Unknown,-10.0
14524,6273,John,Unknown,Unknown,2022-02-26,2022-02-27,Road,15.0,100.0,,,0.0,Unknown,,,Late,2.0,Mini Van,
14525,11653,Ram,Unknown,Coimbatore,2021-07-24,2021-10-25,Unknown,25.0,100.0,ABC Logistics,500.0,1200.0,In Transit,0.0,4.0,Damaged,3.0,Unknown,30.0
14526,6096,John,Unknown,Kolkata,2022-03-06,2021-12-17,Unknown,-5.0,400.0,ABC Logistics,0.0,1200.0,Returned,0.0,-1.0,Late,3.0,Truck,15.0
14527,14497,John,Hyderabad,Pune,2022-09-28,2021-01-13,Unknown,20.0,,Unknown,800.0,300.0,Returned,0.0,2.0,Damaged,,Mini Van,-10.0
14528,14107,NULL,Delhi,Pune,2021-04-02,2021-05-09,Sea,10.0,150.0,FedEx,800.0,1600.0,Delayed,1.0,-1.0,Wrong Item,2.0,Bike,10.0
14529,13002,NULL,Unknown,Mumbai,2021-05-06,2021-04-27,Sea,25.0,400.0,Unknown,500.0,1600.0,,1.0,3.0,NaN,0.0,Truck,10.0
14530,9247,NULL,Delhi,Kolkata,2021-03-05,2021-12-24,Unknown,15.0,-20.0,BlueDart,500.0,1600.0,Delivered,0.0,,Wrong Item,1.0,Bike,30.0
14531,14220,,,,2023-01-24,2022-12-06,Rail,15.0,400.0,Unknown,1000.0,0.0,In Transit,1.0,-1.0,Wrong Item,1.0,Unknown,10.0
14532,10314,NaN,Unknown,Hyderabad,2021-06-26,2023-02-01,Rail,20.0,400.0,BlueDart,200.0,,Delayed,1.0,2.0,Damaged,1.0,Bike,20.0
14533,8354,John,Mumbai,Coimbatore,2021-02-13,2022-03-05,Air,20.0,-20.0,FedEx,500.0,,Delayed,0.0,,,3.0,,-10.0
14534,5270,,Chennai,Pune,2021-04-03,2021-07-08,Air,25.0,50.0,Unknown,200.0,1200.0,Delivered,0.0,6.0,Late,2.0,Container,
14535,6186,Vikram,Unknown,Mumbai,2022-07-28,2023-04-22,Unknown,,200.0,ABC Logistics,,300.0,,0.0,3.0,Late,1.0,Mini Van,20.0
14536,11305,NULL,Delhi,Unknown,2021-11-18,2022-11-21,Road,20.0,-20.0,ABC Logistics,1500.0,700.0,Delayed,,2.0,Late,4.0,Truck,
14537,7398,Vikram,Chennai,Hyderabad,2021-03-11,2021-07-04,Road,,,Gati,800.0,300.0,Delayed,0.0,9.0,NaN,4.0,Unknown,-10.0
14538,11995,NULL,Kolkata,Pune,2021-03-18,2021-08-14,Rail,-5.0,50.0,,500.0,,Delivered,0.0,8.0,Late,2.0,Bike,
14539,12299,Sita,Unknown,Unknown,2021-06-24,2022-06-22,Road,15.0,-20.0,DHL,-100.0,0.0,Cancelled,0.0,5.0,Wrong Item,3.0,Unknown,30.0
14540,9182,,Unknown,,2022-05-03,2021-09-27,,25.0,100.0,DHL,1500.0,1200.0,Delayed,0.0,9.0,,,,10.0
14541,14903,,Pune,Unknown,2021-11-06,2021-07-23,Sea,20.0,-20.0,BlueDart,800.0,300.0,Returned,0.0,5.0,Late,1.0,Truck,20.0
14542,7230,NaN,Chennai,Hyderabad,2021-07-22,2023-06-06,Road,-5.0,150.0,FedEx,1000.0,1200.0,Unknown,0.0,5.0,,3.0,Unknown,10.0
14543,11511,Ram,Unknown,Unknown,2022-02-11,2021-10-25,Road,25.0,-20.0,ABC Logistics,800.0,2000.0,Delayed,0.0,,Damaged,,,15.0
14544,5128,Aisha,Mumbai,,2022-11-13,2021-08-11,Air,10.0,400.0,Unknown,500.0,2000.0,Delivered,0.0,,Damaged,0.0,Truck,
14545,14461,John,,Coimbatore,2022-12-23,2023-03-12,,5.0,50.0,,-100.0,700.0,Delivered,,4.0,NaN,1.0,,10.0
14546,8672,Ram,Chennai,Hyderabad,2021-09-29,2021-06-24,Road,,,DHL,1500.0,,,1.0,-1.0,Late,5.0,,10.0
14547,14793,,,Coimbatore,2021-08-10,2022-08-13,Sea,5.0,300.0,FedEx,1500.0,0.0,Unknown,,3.0,NULL,5.0,Container,30.0
14548,9765,Ram,Coimbatore,Mumbai,2021-07-03,2021-11-21,Road,0.0,,FedEx,-100.0,2000.0,Cancelled,,10.0,NaN,3.0,Bike,-10.0
14549,8970,Sita,Delhi,Kolkata,2021-10-05,2021-06-10,Rail,-5.0,400.0,ABC Logistics,1500.0,700.0,Cancelled,0.0,9.0,Wrong Item,4.0,Mini Van,15.0
14550,12545,Aisha,Kolkata,Unknown,2023-02-06,2021-11-14,,,,,800.0,1600.0,,0.0,4.0,NaN,3.0,Mini Van,-10.0
14551,10552,NaN,Pune,Bangalore,2021-06-02,2021-11-13,Road,-5.0,50.0,FedEx,-100.0,1200.0,,0.0,7.0,Late,1.0,Truck,20.0
14552,5627,,Mumbai,Coimbatore,2021-11-14,2021-05-08,,30.0,300.0,DHL,200.0,0.0,Returned,0.0,5.0,Wrong Item,3.0,Truck,
14553,11589,,Kolkata,,2021-04-21,2021-10-12,Road,,-20.0,Gati,0.0,1600.0,Unknown,1.0,7.0,Late,3.0,Unknown,
14554,7044,John,Pune,Pune,2023-02-24,2022-07-14,Sea,15.0,50.0,DHL,200.0,1600.0,Returned,1.0,-1.0,Wrong Item,1.0,Unknown,
14555,7341,NaN,Kolkata,Coimbatore,2022-10-28,2021-03-01,Sea,-5.0,-20.0,,800.0,700.0,Delayed,,8.0,NULL,4.0,Container,20.0
14556,10884,NaN,Kolkata,Pune,2021-12-17,2021-09-30,,15.0,50.0,Gati,500.0,1200.0,Cancelled,1.0,8.0,NULL,5.0,Truck,
14557,13185,NULL,Bangalore,Unknown,2021-02-12,2021-07-22,Unknown,30.0,-20.0,Unknown,800.0,700.0,Returned,,10.0,NaN,,Mini Van,10.0
14558,5249,Aisha,Delhi,Mumbai,2023-03-02,2022-06-07,Air,20.0,400.0,Unknown,200.0,300.0,Delayed,0.0,6.0,Damaged,1.0,Bike,25.0
14559,7925,Sita,Hyderabad,Chennai,2021-10-14,2021-02-04,Air,-5.0,-20.0,FedEx,800.0,1600.0,In Transit,,5.0,NaN,3.0,Container,25.0
14560,10043,Vikram,Pune,Hyderabad,2023-03-13,2021-12-02,Rail,5.0,50.0,DHL,1500.0,1200.0,Delayed,,,Late,2.0,Truck,
14561,5974,Ram,Mumbai,Pune,2022-10-31,2021-11-09,Unknown,-5.0,100.0,ABC Logistics,-100.0,1600.0,Unknown,1.0,2.0,NULL,3.0,Container,20.0
14562,14517,NaN,Chennai,Pune,2022-01-24,2023-04-04,Air,20.0,,,-100.0,300.0,Returned,,-1.0,NULL,,Container,10.0
14563,12192,John,Kolkata,Hyderabad,2023-04-21,2022-06-19,,25.0,300.0,FedEx,500.0,,Unknown,0.0,8.0,NaN,3.0,Container,10.0
14564,14175,,Kolkata,Chennai,2021-11-21,2023-04-24,Air,5.0,-20.0,ABC Logistics,0.0,300.0,Delayed,0.0,5.0,Late,2.0,Truck,-10.0
14565,14080,Vikram,Pune,Unknown,2022-11-05,2023-01-24,Rail,5.0,150.0,Gati,500.0,,Unknown,0.0,8.0,NaN,,,-10.0
14566,7672,Sita,Coimbatore,,2021-09-25,2023-01-01,Road,30.0,200.0,Unknown,1000.0,1200.0,Unknown,0.0,6.0,NaN,3.0,Truck,15.0
14567,12279,Aisha,Hyderabad,Kolkata,2021-03-13,2022-06-01,Air,5.0,,BlueDart,0.0,1200.0,In Transit,1.0,8.0,NaN,2.0,Truck,30.0
14568,12531,NaN,Kolkata,Pune,2021-09-26,2021-06-14,,10.0,400.0,BlueDart,800.0,0.0,Returned,,1.0,Late,0.0,Unknown,25.0
14569,14518,Ram,Unknown,Chennai,2022-10-15,2022-11-26,,15.0,300.0,Gati,,300.0,Delayed,,9.0,Damaged,3.0,Truck,
14570,13662,NaN,Bangalore,Chennai,2021-12-03,2022-01-13,Rail,,100.0,BlueDart,,1600.0,Returned,,9.0,NULL,4.0,Truck,10.0
14571,6987,John,,Mumbai,2023-05-03,2021-01-18,Rail,10.0,300.0,,0.0,2000.0,,,3.0,Wrong Item,,Truck,20.0
14572,5090,NaN,Bangalore,Pune,2023-03-03,2022-05-06,Sea,25.0,150.0,FedEx,0.0,1600.0,,0.0,5.0,Late,5.0,Container,25.0
14573,13721,NaN,Hyderabad,Coimbatore,2023-02-03,2022-03-25,Sea,-5.0,400.0,FedEx,0.0,2000.0,Delayed,1.0,-1.0,Late,4.0,Container,30.0
14574,9059,NaN,Unknown,Unknown,2023-01-27,2022-07-21,Sea,0.0,300.0,,,700.0,Delivered,,7.0,Late,1.0,Truck,10.0
14575,7773,,Bangalore,,2022-01-04,2022-09-28,Road,0.0,,DHL,1500.0,1200.0,Returned,,8.0,NaN,1.0,Unknown,25.0
14576,14878,,,Chennai,2021-01-06,2021-01-18,,10.0,100.0,FedEx,-100.0,300.0,Returned,1.0,7.0,NaN,3.0,Bike,10.0
14577,13383,Vikram,Chennai,Mumbai,2021-11-23,2022-04-18,Sea,5.0,400.0,Unknown,-100.0,700.0,,,3.0,Late,0.0,Unknown,
14578,12409,Vikram,Delhi,Mumbai,2022-02-22,2021-05-11,,-5.0,100.0,BlueDart,,1600.0,,1.0,7.0,NULL,1.0,Bike,30.0
14579,9440,Ram,Chennai,Hyderabad,2022-11-08,2021-06-28,Rail,20.0,400.0,Unknown,800.0,2000.0,Unknown,,1.0,Wrong Item,0.0,,15.0
14580,12347,Aisha,Delhi,Pune,2022-11-20,2022-06-04,Road,-5.0,200.0,,-100.0,,Returned,1.0,5.0,Damaged,1.0,Bike,25.0
14581,6008,Sita,Coimbatore,Chennai,2021-08-20,2021-08-04,Rail,,150.0,ABC Logistics,1000.0,1200.0,Returned,,9.0,,0.0,Mini Van,30.0
14582,8783,NULL,Coimbatore,,2023-05-10,2021-03-08,,30.0,200.0,DHL,1000.0,2000.0,,0.0,2.0,NULL,3.0,Mini Van,15.0
14583,11646,Aisha,Coimbatore,Coimbatore,2021-11-03,2022-03-25,Unknown,-5.0,,ABC Logistics,-100.0,1600.0,Delayed,,3.0,NULL,3.0,Bike,15.0
14584,9298,Aisha,Bangalore,Bangalore,2022-01-07,2022-12-29,Unknown,20.0,,Unknown,800.0,0.0,Cancelled,0.0,9.0,,5.0,Truck,30.0
14585,9668,Aisha,Coimbatore,Bangalore,2022-05-18,2021-10-20,Sea,5.0,,BlueDart,,1600.0,Unknown,1.0,3.0,,2.0,Bike,20.0
14586,9287,NULL,Delhi,Coimbatore,2021-10-24,2022-03-11,Unknown,25.0,50.0,Unknown,800.0,300.0,Delayed,0.0,8.0,Late,3.0,Mini Van,-10.0
14587,7052,Ram,Chennai,Chennai,2022-10-27,2022-01-10,Rail,30.0,,ABC Logistics,0.0,700.0,In Transit,,6.0,Wrong Item,0.0,Bike,30.0
14588,11009,NULL,Pune,Pune,2023-05-03,2021-11-29,Unknown,30.0,100.0,BlueDart,-100.0,1200.0,Delivered,0.0,7.0,NULL,5.0,Container,10.0
14589,6716,Ram,Kolkata,,2021-07-10,2023-04-01,Air,5.0,200.0,FedEx,-100.0,300.0,Delayed,0.0,5.0,NULL,4.0,,20.0
14590,5310,NULL,Delhi,Hyderabad,2022-06-11,2021-10-22,Road,,100.0,DHL,0.0,2000.0,Delayed,,10.0,Damaged,1.0,Container,15.0
14591,9538,Sita,Chennai,Pune,2021-01-30,2021-11-10,,0.0,400.0,Gati,800.0,0.0,Returned,1.0,-1.0,,0.0,Unknown,-10.0
14592,6260,NaN,Chennai,Kolkata,2021-06-11,2022-09-17,Sea,25.0,-20.0,BlueDart,0.0,700.0,Unknown,0.0,7.0,,0.0,Container,-10.0
14593,8932,Aisha,Kolkata,Pune,2022-04-17,2022-10-08,Rail,10.0,100.0,,200.0,1200.0,In Transit,,10.0,NULL,2.0,,-10.0
14594,5584,NaN,Unknown,Pune,2022-01-29,2022-10-24,Road,10.0,50.0,,1000.0,2000.0,Unknown,0.0,,,0.0,Truck,25.0
14595,12616,Ram,Pune,Unknown,2022-08-04,2023-01-14,Sea,25.0,100.0,FedEx,500.0,1200.0,Returned,1.0,10.0,Late,0.0,,15.0
14596,13551,NULL,Unknown,Chennai,2021-05-30,2021-07-13,Rail,,400.0,,,1200.0,,1.0,3.0,Damaged,0.0,Truck,25.0
14597,7866,Sita,Unknown,Hyderabad,2021-03-08,2021-04-19,Unknown,,-20.0,ABC Logistics,,,Unknown,1.0,,NULL,,Mini Van,-10.0
14598,10898,NULL,Chennai,Unknown,2021-03-01,2021-08-31,,20.0,400.0,FedEx,200.0,,Returned,0.0,5.0,NaN,4.0,Bike,25.0
14599,7011,NaN,,Chennai,2022-12-11,2022-08-06,Air,15.0,200.0,,1500.0,0.0,Cancelled,,6.0,Damaged,3.0,Mini Van,30.0
14600,11251,,Mumbai,Delhi,2021-06-06,2021-06-17,Air,-5.0,,ABC Logistics,500.0,700.0,Delivered,1.0,9.0,NaN,4.0,Mini Van,30.0
14601,9939,Sita,Delhi,Hyderabad,2021-04-09,2022-07-09,Unknown,,150.0,ABC Logistics,500.0,,Cancelled,,4.0,Late,,Mini Van,15.0
14602,9006,Aisha,Bangalore,Chennai,2022-01-14,2022-07-08,,10.0,300.0,ABC Logistics,500.0,2000.0,Returned,1.0,8.0,Damaged,5.0,Bike,30.0
14603,6625,John,Unknown,Bangalore,2022-10-03,2021-06-03,Road,5.0,-20.0,,0.0,,Delivered,0.0,8.0,NaN,3.0,Truck,15.0
14604,5890,Aisha,Coimbatore,Unknown,2021-03-20,2022-01-22,,10.0,200.0,ABC Logistics,1000.0,0.0,Delayed,0.0,10.0,,0.0,,-10.0
14605,11078,John,Bangalore,Delhi,2022-12-26,2022-06-02,Unknown,15.0,-20.0,Unknown,1500.0,0.0,Unknown,1.0,6.0,NULL,0.0,Truck,-10.0
14606,12036,Sita,Hyderabad,Hyderabad,2022-09-28,2021-09-20,Rail,25.0,50.0,DHL,200.0,300.0,In Transit,,-1.0,Damaged,3.0,Truck,30.0
14607,13923,,,Kolkata,2023-05-06,2022-06-28,Road,15.0,300.0,,0.0,300.0,Cancelled,,8.0,Wrong Item,2.0,Container,30.0
14608,8961,NaN,Bangalore,,2023-02-19,2021-11-20,Air,-5.0,100.0,ABC Logistics,1500.0,300.0,In Transit,1.0,-1.0,NULL,5.0,Bike,-10.0
